epoch,acc,loss,val_acc,val_loss
0,0.3247592186927795,14.75094829082489,0.5120247602462769,13.641748428344727
1,0.40667219072580335,7.182564315795898,0.4665597677230835,13.484951972961426
2,0.43654270738363266,6.698870606422425,0.47663766145706177,15.907986640930176
3,0.41965328484773634,11.180906825065613,0.4816765785217285,13.830734252929688
4,0.44044054865837096,16.37492693424225,0.4877462089061737,16.37432289123535
5,0.4556752103567123,34.95251892566681,0.5058405995368958,16.695953369140625
6,0.45867484509944917,4.926735889911652,0.5198121666908264,11.909398078918457
7,0.4712665343284607,10.818395998477936,0.5905863642692566,12.252272605895996
8,0.48021945238113406,5.572064001560211,0.5613834261894226,12.863334655761719
9,0.5003627115488052,5.61279938697815,0.5597801208496094,9.218474388122559
10,0.4508564054965973,5.200916755199432,0.5943655371665955,9.758553504943848
11,0.48493930339813235,5.552253642082214,0.5884104371070862,10.09157943725586
12,0.5322501653432846,7.626523752212524,0.5569170713424683,10.594022750854492
13,0.46529106110334395,5.046499919891358,0.480416864156723,9.553694725036621
14,0.4498062294493947,5.545793517596191,0.48339441418647766,9.07750129699707
15,0.40694832891225813,4.972128362655639,0.5256527662277222,10.711238861083984
16,0.4163171374797821,4.790374093055725,0.46633073687553406,9.997455596923828
17,0.4419350159168243,4.5084983611106875,0.5349289774894714,11.235310554504395
18,0.3812331795692444,4.755508096218109,0.5235913991928101,10.115386009216309
19,0.40998461067676545,4.999067144393921,0.5498167872428894,11.613988876342773
20,0.4513114833831787,4.256217393875122,0.5405405163764954,11.295738220214844
21,0.45076246112585067,5.054069719314575,0.4310581684112549,11.741312026977539
22,0.4296611598134041,4.533322467803955,0.5253092050552368,12.741277694702148
23,0.4954561531543732,16.615189101696014,0.5499312877655029,12.902234077453613
24,0.5133816340565681,15.740295090675353,0.5653916597366333,11.486308097839355
25,0.5393221783638,4.4935997247695925,0.5508474707603455,10.192838668823242
26,0.4710661941766739,20.105013780593872,0.4972514808177948,11.252120971679688
27,0.4303172582387924,8.92789442062378,0.3923499882221222,12.239276885986328
28,0.3977562681705721,6.261929754441784,0.37219423055648804,13.895146369934082
29,0.3707264341363971,4.174464608038832,0.36601006984710693,13.447400093078613
30,0.44673521190881726,42.09005733728409,0.44502976536750793,11.926259994506836
31,0.46183087170124054,4.426586344242096,0.48877692222595215,11.928844451904297
32,0.42837354660034177,4.1478871774673465,0.5397388935089111,16.7748966217041
33,0.48292040020227434,5.179410841464996,0.5629867315292358,14.758444786071777
34,0.497463458776474,10.553873629570008,0.542487382888794,11.960715293884277
35,0.5319758144021034,4.2157049655914305,0.5877233147621155,14.088491439819336
36,0.5884062910079956,5.0648117685318,0.6013513803482056,16.908390045166016
37,0.5782502949237823,4.83687684059143,0.6176133751869202,12.892013549804688
38,0.6010410714149476,3.986942925453186,0.5988318920135498,14.202609062194824
39,0.6001347064971924,4.509113459587097,0.5156894326210022,11.839383125305176
40,0.5528269219398498,18.47940934419632,0.5385936498641968,13.367070198059082
41,0.5427271097898483,4.459030559062958,0.5510764718055725,11.694397926330566
42,0.4873596403002739,4.017775382995605,0.48591387271881104,12.293438911437988
43,0.4923899034893996,3.7644342230783927,0.5108795166015625,11.696063995361328
44,0.49525063512608025,4.413208121596239,0.45945945382118225,11.148768424987793
45,0.4508063009381294,3.1812460064888,0.4584287703037262,11.08599853515625
46,0.4770707955956459,7.711825544834137,0.5136280059814453,14.454534530639648
47,0.5268434366583824,4.3242986369133,0.5704305768013,13.545384407043457
48,0.5039043548703194,10.340162477493287,0.5240494608879089,13.278172492980957
49,0.5382697251439095,6.685912489891052,0.5705451369285583,13.389004707336426
