epoch,acc,loss,val_acc,val_loss
0,0.3723965740948916,15.987521409988403,0.5179798603057861,23.347463607788086
1,0.5801236492395401,27.371924648284914,0.5814246535301208,21.15447235107422
2,0.5555875307321548,14.03526349067688,0.48751717805862427,22.210031509399414
3,0.5144372367858887,6.524432144165039,0.49484655261039734,24.884586334228516
4,0.5111954247951508,5.842833478450775,0.4803023338317871,18.73357391357422
5,0.5198420664668083,6.097881877422333,0.5328676104545593,18.492961883544922
6,0.5892291623353958,6.227668635845184,0.6063902974128723,16.994863510131836
7,0.5990033406019211,6.726569674015045,0.4625515341758728,21.397727966308594
8,0.5186438503861427,16.06436197280884,0.44308289885520935,17.849220275878906
9,0.497845998108387,6.132389342784881,0.46759048104286194,16.754255294799805
10,0.5357510122656822,5.988473434448242,0.5334402322769165,14.235309600830078
11,0.5462478160858154,7.312466611862183,0.4923270642757416,14.35827350616455
12,0.45633828788995745,5.879592487812042,0.4617498815059662,14.333466529846191
13,0.4708066236972809,5.293543431758881,0.39005956053733826,14.08098316192627
14,0.3944051574501726,35.112352432145016,0.37963810563087463,14.146852493286133
15,0.37841867476701735,6.5906821060180665,0.37356847524642944,16.00114631652832
16,0.34782334297895434,56.09304166316986,0.3221484124660492,15.02100658416748
17,0.36119116365909576,5.46104204416275,0.3800961971282959,13.028393745422363
18,0.3839862722158432,5.357238070964813,0.39876317977905273,12.462784767150879
19,0.36888356059789656,5.124120571613312,0.4291113018989563,12.95777416229248
20,0.3396413689851761,4.630969181060791,0.3610856533050537,14.649574279785156
21,0.3888101601600647,5.038355736732483,0.4150252044200897,15.109114646911621
22,0.4162038704752922,4.463224511146546,0.4175446629524231,15.381210327148438
23,0.42804952174425126,5.082997372150421,0.436097115278244,16.809206008911133
24,0.4227738854289055,4.430054268836975,0.4439990818500519,16.52084732055664
25,0.4440600669384003,9.536388382911682,0.4876317083835602,16.933443069458008
26,0.517587322294712,8.96025791168213,0.5095052719116211,16.226707458496094
27,0.47470596730709075,17.81566879272461,0.49015116691589355,17.624292373657227
28,0.46725182199670423,9.028852506760629,0.4320888817310333,17.700206756591797
29,0.44169220969380946,7.544010601107706,0.43094366788864136,17.458162307739258
30,0.49175679206848144,4.849466285705566,0.4331195652484894,19.791540145874023
31,0.49298614233732224,14.704741666316986,0.44938158988952637,18.071372985839844
32,0.4279275584220886,13.788183331489563,0.44193771481513977,19.637020111083984
33,0.4447998389601707,8.406405005455017,0.4338066875934601,17.262374877929688
34,0.42932124584913256,33.53461753606796,0.42601925134658813,20.104721069335938
35,0.445001682639122,6.491295158863068,0.433921217918396,20.308313369750977
36,0.4114078602194786,4.0362693977355955,0.3959001302719116,19.98711395263672
37,0.41890972167253493,4.191659026145935,0.41101694107055664,18.80851936340332
38,0.38177418619394304,4.418263967037201,0.38330280780792236,19.323680877685547
39,0.39226054251194,21.62659164905548,0.43231791257858276,19.69353675842285
40,0.4399923413991928,3.743779182434082,0.40105360746383667,18.97562026977539
41,0.43725352853536603,4.263823111057281,0.4633531868457794,20.1920108795166
42,0.49740548461675643,4.519717156887054,0.48064589500427246,19.378765106201172
43,0.46306947216995664,3.7109843617355502,0.44319742918014526,18.68645477294922
44,0.4299881009910351,4.446623624823032,0.45865780115127563,18.41556167602539
45,0.4468467277288437,7.215415606498718,0.43896013498306274,17.96965789794922
46,0.38385353326797483,29.957912931442262,0.36062759160995483,18.199392318725586
47,0.3845414856076241,5.645424065589904,0.36257442831993103,19.05182456970215
48,0.39634480148553847,20.862286701202393,0.3767750859260559,17.75347328186035
49,0.4166631704568863,3.7460680389404297,0.38983049988746643,16.594127655029297
