epoch,acc,loss,val_acc,val_loss
0,0.48353029757738114,13.709447321891785,0.7002977728843689,5.917419910430908
1,0.6113727873563767,5.580924162864685,0.5639029145240784,5.463700771331787
2,0.5469837588071823,5.458456315994263,0.6068483591079712,5.022329807281494
3,0.5280985167622566,5.277097978591919,0.4985112249851227,4.783112049102783
4,0.49994946748018265,13.211059131622314,0.4714841842651367,5.2312774658203125
5,0.4859375008940697,7.250252633094788,0.5054970383644104,4.812459945678711
6,0.4524965301156044,5.088377323150635,0.47778287529945374,5.246480941772461
7,0.4411605310440063,5.400031266212463,0.5152313113212585,5.080094337463379
8,0.3936939558386803,4.65749486207962,0.4524736702442169,5.086245059967041
9,0.43313283771276473,5.067086939811706,0.4811039865016937,4.829834461212158
10,0.4983401215076447,4.945559053421021,0.5128263831138611,4.870407581329346
11,0.48803435027599334,6.996574892997741,0.5119102001190186,4.909228801727295
12,0.49557049334049225,5.4060398387908934,0.5897846817970276,5.286716461181641
13,0.5559646791508873,4.4316092534430895,0.5734081268310547,5.161731243133545
14,0.5247131411909437,4.268618866227942,0.5415712594985962,5.135366439819336
15,0.5241826394200325,4.6683555555343625,0.5771873593330383,5.0449042320251465
16,0.509253716468811,4.640256376266479,0.5740953087806702,4.923508167266846
17,0.5004222258925438,5.02326005935669,0.5145441889762878,5.212116241455078
18,0.4934061482548714,7.0075516772270205,0.46209344267845154,4.764345169067383
19,0.5127226707339286,6.162571210861206,0.6310123801231384,4.496180057525635
20,0.5657472878694534,4.537276861667633,0.5671094655990601,4.230617046356201
21,0.5266423428058624,4.418035032749176,0.5459230542182922,4.601538181304932
22,0.49430993586778643,4.650103905200958,0.5273705720901489,5.5287861824035645
23,0.5274150413274765,13.667229335308075,0.5453504323959351,4.931793689727783
24,0.5494890582561492,4.23936178445816,0.5498167872428894,4.869298934936523
25,0.5478920209407806,4.214678220748901,0.5444342494010925,5.206590175628662
26,0.5259599378705024,4.4516000652313235,0.5180943608283997,5.083517074584961
27,0.5319587442278862,4.086970610618591,0.574553370475769,5.421056747436523
28,0.5066820573422217,4.625735017407325,0.5259963274002075,5.025930881500244
29,0.4437292667043289,5.4683212166664585,0.4399908483028412,5.60728120803833
30,0.49061422795057297,6.473123178482056,0.5696289539337158,5.340353488922119
31,0.5282116776704788,5.552184047698975,0.5467246770858765,5.065819263458252
32,0.47978444904088974,3.8422583651542666,0.5193541049957275,4.10394287109375
33,0.49396995157003404,3.9829941749572755,0.4972514808177948,4.3076863288879395
34,0.48623550474643706,3.8808955693244935,0.5884104371070862,4.30850887298584
35,0.5138576498627663,4.230508425235748,0.53687584400177,4.71583366394043
36,0.48594046860933304,4.15489536523819,0.5064132213592529,5.100535869598389
37,0.40594870001077654,4.210600998401642,0.40826845169067383,5.38524866104126
38,0.42997756153345107,4.759417719841004,0.4925561249256134,5.017422676086426
39,0.4731679099798203,4.783417088985443,0.5019468665122986,4.8774590492248535
40,0.47136795699596407,5.469422540664673,0.4482363760471344,4.6840128898620605
41,0.5152074271440505,3.9499230766296387,0.534356415271759,4.67708158493042
42,0.4720049089193344,6.829621984958648,0.46495649218559265,4.7258076667785645
43,0.49196145773135325,3.673852888152406,0.48270729184150696,4.483819961547852
44,0.4379471476165912,3.995269317428271,0.49072378873825073,4.276165962219238
45,0.4835782533884048,4.556653831005097,0.4855703115463257,4.7319560050964355
46,0.4863607981801033,8.797128119468688,0.5352725386619568,4.110599040985107
47,0.5002059957385063,4.058480348587036,0.48866239190101624,3.7021477222442627
48,0.4961758828163147,6.589756829738617,0.4548785984516144,3.8339943885803223
49,0.48215454012155534,5.953567187786103,0.5146587491035461,3.6335041522979736
50,0.5224861520528793,4.341858205795288,0.560925304889679,4.228426933288574
51,0.5292597991228104,4.527236802577972,0.542487382888794,4.16967248916626
52,0.5353354752063751,4.666425168514252,0.5478699207305908,4.392304420471191
53,0.5564010936021805,4.727253634929657,0.5641319155693054,3.8998889923095703
