epoch,loss,val_loss
0,8.69262913,8.214120865
1,5.196853082,7.392977238
2,4.915788352,7.741205215
3,4.911680694,7.007369995
4,4.509942291,6.827507973
5,3.880659018,6.983727932
6,4.294697526,6.658141136
7,3.951255612,6.62118721
8,3.985280803,6.589706898
9,5.158513114,5.971675873
10,5.142392867,6.02807045
11,4.603385656,6.319235802
12,4.243758256,6.345560074
13,4.740112307,6.086619377
14,4.659027815,6.589879513
15,5.046301835,6.003152529
16,5.101178195,5.653197289
17,4.309930865,6.268879414
18,4.258941517,5.402442932
19,4.72744499,5.562311172
20,4.593539946,5.567036152
21,4.450038867,5.598268032
22,4.248111935,5.682625453
23,4.53633363,5.398760319
24,4.38623965,5.536753178
24,4.162835209,5.493310452
25,4.220527093,5.741760731
26,4.883809299,5.351378441
27,4.162807565,5.531552315
28,5.184821737,5.868348598
29,4.106040275,5.928776264
30,4.395542336,6.032497724
31,4.116642091,5.666521549
32,3.851431109,5.798798561
33,4.007879786,5.905394554
34,4.634678702,5.540015221
35,4.178643651,5.548117638
36,4.285695632,5.389452457
37,3.916648951,5.520523071
38,4.040973153,5.699054718
39,3.935478909,5.339282036
40,4.195251987,5.285600662
41,4.787204082,5.302750111
42,4.332291846,5.48297596
43,4.306440291,5.104589939
44,4.397552447,5.166820049
45,4.080086801,5.18898201
46,4.459089675,5.341081142
47,4.323049016,4.945328236
48,4.198608356,5.203094959
49,4.495587417,4.861948013
50,4.350323756,5.393566608
51,4.26764097,5.197100639
52,4.868111825,5.031370163
53,4.415434701,5.091842175
54,4.802230301,5.250538826
55,4.773393822,5.185657024
56,3.894873071,5.054899693
57,4.726426513,5.18282795
58,3.852739887,5.243976593
59,4.410581808,4.871458689
60,3.939777668,4.837729931
61,4.629710522,5.129685402
62,4.168303535,5.077750683
63,4.254006648,4.775049686
64,4.534443612,5.251456738
65,4.824018984,5.061947823
66,4.430037751,5.008285046
67,4.608009877,4.988516331
68,4.586345205,4.94250536
69,4.742226596,4.984557629
70,4.640244341,4.959747314
71,4.679545269,5.005056858
72,4.964974718,5.027003606
73,4.233437781,4.808007717
74,5.148561278,4.952035904
75,4.702806597,4.895883083
76,4.591350112,4.737686634
77,4.552261424,4.685032368
78,4.503366146,4.723626137
79,4.587177606,4.954776128
80,4.247768021,5.052537441
81,5.386694884,4.963913918
82,4.774739568,4.895071983
83,4.903176358,4.940739155
84,4.537507124,4.992500782
85,4.35320847,4.953445911
86,4.591340609,5.556018353
87,4.836930165,5.613171577
88,4.761203446,5.631111622
89,4.51150387,5.58686018
90,4.51794296,5.587230682
91,4.675280312,5.681229115
92,5.23679996,5.260980129
93,4.838500967,4.456775665
94,4.836611357,4.4736166
95,4.643235612,4.534126282
96,4.459436951,4.508085728
97,4.295033643,4.533133984
98,4.512418807,4.431846142
99,4.714237885,5.099677563
