epoch,loss,val_loss
0,11.353621306419372,13.313480377197266
1,6.983894214630127,9.45197582244873
2,6.4619284439086915,9.376588821411133
3,7.059079308509826,8.101936340332031
4,6.1826360273361205,7.3871002197265625
5,6.204927897453308,7.889514923095703
6,5.626983680725098,8.173062324523926
7,5.806056489944458,8.016779899597168
8,5.42129899263382,5.663371562957764
9,5.243348395824432,5.522578716278076
10,5.72030023097992,6.88318395614624
11,6.429464981555939,6.493900775909424
12,5.45997428894043,8.495408058166504
13,4.634914577007294,8.085647583007812
14,5.850259816646576,8.152386665344238
