epoch,acc,loss,val_acc,val_loss
0,0.20000160932540895,16.74576241016388,0.3972744047641754,5.8099260330200195
1,0.3334211814403534,9.507825655937195,0.4571690261363983,5.313844680786133
2,0.36527213126420977,7.090031523704528,0.47102612257003784,4.0202226638793945
3,0.4184494179487228,6.850440578460693,0.5148877501487732,7.040855884552002
4,0.4366172903776169,6.657912106513977,0.3725377917289734,5.407977104187012
5,0.41190245062112807,8.179632520675659,0.40219882130622864,5.275304794311523
6,0.4439906358718872,10.071839714050293,0.42739349603652954,4.300565242767334
7,0.510667877793312,6.724795260429382,0.4851122200489044,4.820593357086182
8,0.4282508301734924,7.006732182502747,0.3863948583602905,4.525224208831787
9,0.41078561514616013,17.677915992736818,0.4204076826572418,4.182406425476074
10,0.3859550702571869,7.27983021736145,0.3834173083305359,5.117355823516846
11,0.3565912729501724,5.641044316291809,0.388456255197525,5.269277572631836
12,0.3717314538359642,9.980285873413086,0.4032295048236847,5.074400901794434
13,0.3903921288251877,5.705163474082947,0.39212092757225037,5.249958038330078
14,0.3766886711327566,5.663967263864146,0.43976178765296936,5.515694618225098
15,0.4186986082792282,5.340194654464722,0.3779202997684479,5.347174644470215
16,0.4501878148317337,9.491036109924316,0.46014657616615295,4.870406150817871
17,0.3997178480029106,8.793128256797791,0.4373568594455719,4.8313703536987305
18,0.3781205970048904,5.570657978057861,0.3780348002910614,5.277942180633545
19,0.3773838338255882,5.7129778385162355,0.41926246881484985,4.685035228729248
20,0.39705365389585495,5.721721940040588,0.3629179894924164,4.0812506675720215
21,0.37111665338277816,5.303448686599731,0.3854787051677704,3.8933892250061035
22,0.3740005877614021,9.773657007217407,0.3734539747238159,3.3652572631835938
23,0.34079517096281053,5.991570520401001,0.4277370572090149,6.434487342834473
24,0.3755873143672943,8.2606134223938,0.43002748489379883,5.093993186950684
25,0.397595696747303,5.768083052635193,0.3842189610004425,4.605684280395508
26,0.36191268503665924,6.0956214427947994,0.39475491642951965,5.51610803604126
27,0.42674462497234344,5.784304113388061,0.4312872290611267,4.8064165115356445
28,0.43628481926456575,12.739393731240304,0.38169950246810913,6.6641926765441895
29,0.38935485965253525,5.854482128316124,0.4024278521537781,7.138091564178467
30,0.36606991350650786,9.648608808517457,0.3616582751274109,6.66244649887085
31,0.36763588517904283,5.700857195854187,0.4133073687553406,6.109245300292969
32,0.42992165952920913,5.276503686904907,0.41708657145500183,4.72247838973999
33,0.41664738923311234,17.718640146255492,0.40643608570098877,5.8909196853637695
34,0.43710883796215055,5.75078209400177,0.3908612132072449,6.783864498138428
35,0.42638409823179246,6.321720571517944,0.4414796233177185,4.83918571472168
36,0.43709137350320815,7.382465457916259,0.4325469434261322,6.0348615646362305
37,0.43094025522470475,7.869311561584473,0.405863493680954,6.397244930267334
38,0.4521945148706436,5.566502251625061,0.43094366788864136,7.195539474487305
39,0.46174519658088686,5.684580249786377,0.4038020968437195,5.895022392272949
40,0.40916918486356735,5.436499452590942,0.4098717272281647,5.771673202514648
41,0.42593410044908525,5.357699403762817,0.44193771481513977,5.173989295959473
42,0.457421552836895,20.572763109207152,0.3720797002315521,5.259464263916016
43,0.38370858185608914,5.2035053335193036,0.33268436789512634,4.8107008934021
44,0.3902208370534796,5.336686383089705,0.3807833194732666,3.5569539070129395
45,0.41858802288770675,5.489581241607666,0.4129638075828552,3.554821491241455
46,0.4415140426158905,7.48604805469513,0.33222630620002747,4.548070430755615
47,0.3841562646627426,21.538959822654725,0.33680713176727295,3.461636781692505
48,0.4167320990562439,6.879339227676391,0.3677279055118561,5.299919605255127
49,0.421738862991333,5.28546033859253,0.41708657145500183,4.910563945770264
