epoch,loss,val_loss
0,7.929088032245636,12.290976524353027
1,4.537925977706909,11.527806282043457
2,4.389455156326294,11.695818901062012
3,4.0768409037590025,9.327391624450684
4,4.199614262580871,8.181776510110593
5,4.0593013978004455,8.603121757507324
6,3.839269185066223,8.278125762939453
7,3.517874233722687,8.975841522216797
8,3.9373165237903596,8.038467870439803
9,3.387090963125229,8.886136054992676
10,3.6888013703258413,8.125887870788574
11,3.2225110650062563,8.34766960144043
12,3.6444415605068206,7.771997451782227
13,2.9782794976234435,7.502981764204959
14,3.6682367396354674,6.927060127258301
15,4.862928025722503,6.610551357269287
16,5.931311461925507,6.7148356437683105
17,4.869576444625855,6.540936456456303
18,4.959037485122681,6.610917568206787
19,4.100468788146973,6.876119613647461
20,4.409907288551331,6.413567543029785
21,3.8813759882199137,6.276265621185303
22,4.293847703933716,6.260271125369602
23,3.9331871938705443,5.73087739944458
24,4.484220888614654,5.874876976013184
25,3.7477184462547304,5.745336055755615
26,4.208105537891388,5.8042252858479815
27,3.7261796307563784,5.988298416137695
28,4.851581127643585,5.985219478607178
29,4.217269232273102,5.700290679931641
30,4.644372870922089,5.661496639251709
31,4.062457120418548,5.933930185106066
32,4.754420971243005,6.500739574432373
33,4.112108612060547,6.397197246551514
34,4.030096716880799,6.499361991882324
35,4.119532008171081,6.166826588766916
36,4.166761991977691,5.467294692993164
37,3.7603060817718506,5.709048748016357
38,3.9913718771934508,6.2162394523620605
39,3.4833870220184324,5.7715654373168945
40,5.772442245483399,7.537285327911377
41,4.496544764041901,7.530495643615723
42,5.22281930018694,7.430383205413818
43,5.1425270484044,7.402215480804443
44,4.951835117340088,6.490084998599211
45,4.45656877040863,5.734589576721191
46,4.840793809890747,5.9880571365356445
47,4.585944819450378,5.926215648651123
48,5.642591242790222,5.7621016093662805
49,4.458813829421997,5.9639177322387695
50,5.054406504631043,6.023416042327881
51,5.349732990264893,6.218260765075684
52,5.396050357818604,6.180595397949219
53,4.682533787365185,5.890067536780175
54,4.933993029803299,5.738931655883789
55,4.605168261528015,5.719282150268555
56,5.156819190979004,5.746641635894775
57,5.023608856201172,5.5869348244310695
58,4.754045915603638,5.700877666473389
59,4.738661189079284,5.832098484039307
60,4.813213744163513,5.606985569000244
61,4.843425121307373,5.636356830596924
62,5.046732392311096,5.393309328291151
63,4.973215847015381,5.272060394287109
64,4.952167871751283,5.299374103546143
65,4.611683456897736,5.284346580505371
66,5.158843250274658,5.152417500813802
67,4.925060696601868,4.968677520751953
68,5.055084257125855,4.861033916473389
69,5.1333118724823,4.926942825317383
70,4.164982144832611,5.076320648193359
71,4.584682350158691,5.656757513682048
72,4.493137586116791,5.904855251312256
73,4.708921375274659,6.101471900939941
74,4.731447606086731,5.843249797821045
75,4.733916553698088,5.530502932412284
76,5.251402177810669,5.348754405975342
77,4.6596767568588255,5.257174968719482
78,4.610897500514984,5.201972007751465
79,4.243499028682709,5.200699329376221
80,4.300273492336273,7.1118669509887695
81,4.640938925743103,7.177338600158691
82,4.3649095749855045,7.144616603851318
83,4.883712589740753,7.0311994552612305
84,4.7970402050018315,6.182879122744179
85,4.833557188510895,5.34604024887085
86,5.032914143173318,5.4036407470703125
87,4.390685288906098,5.366623401641846
88,4.792895798683166,5.494569478716169
89,4.725784282684327,5.778216361999512
90,5.231049304008484,5.734251976013184
91,5.521122732162476,5.708230018615723
92,4.20530942440033,5.640223026275635
93,4.47611252784729,5.738359593330546
94,5.098555669784546,5.402987957000732
95,5.237552051544189,5.340578079223633
96,5.21146648358076,5.3035430908203125
97,4.684600554368434,5.360987748115512
98,4.479888451099396,5.525249004364014
99,4.856633882522583,5.572990894317627
