epoch,loss,val_loss
0,9.630569029,10.24702358
1,4.798210857,12.98053455
2,4.077901734,12.51783466
3,4.672436907,10.01062284
4,4.019329878,13.36520386
5,3.567130799,12.34443665
6,3.665637572,11.00893497
7,3.338758961,10.85587666
8,3.477649673,11.13164139
9,2.942892914,10.06581593
10,3.08542017,10.90025232
11,3.303514932,13.11246777
12,3.166604571,13.27471066
13,3.525525478,10.38888359
14,3.452609725,13.35205272
15,3.096062763,10.36824608
16,3.262761212,9.873578072
17,3.171409727,10.93591764
18,3.057094312,10.31230927
19,2.951988724,9.860052109
20,2.881002297,10.54599857
21,2.718847871,16.81823031
22,2.957565072,11.91065598
23,2.497481692,9.750275612
24,2.81057616,9.03227022
