epoch,loss,val_loss
0,17.84831112,14.65633239
1,12.32376317,12.59205936
2,10.01907801,7.351362908
3,7.537631193,6.692117575
4,6.922219642,6.32337139
5,6.749442565,6.235663256
6,6.41887489,5.919998253
7,6.135387895,5.658830262
8,6.188117511,5.686192145
9,5.814268364,5.50967554
10,5.683240295,5.379432687
11,5.527299353,5.354880519
12,5.405234463,5.321432715
13,5.288102716,5.281083559
14,5.21900253,5.232175993
15,5.198404764,5.283040258
16,5.033739937,5.137479975
17,5.047483692,5.250228126
18,4.885655688,5.182444317
19,4.911134211,5.160433934
20,4.802343668,5.107723864
21,4.77420325,5.094803941
22,4.688170172,5.198113635
23,4.656553796,5.206837033
24,4.587561868,5.184740213
