epoch,loss,val_loss
25,5.883606005,7.871323586
26,5.157094877,8.003899574
27,5.747377362,7.562476158
28,5.081107087,8.255391121
29,5.104654188,7.407408187
30,5.608017273,6.616187572
31,4.987523167,6.403646946
32,4.993755736,6.160002708
33,5.102641866,6.243469661
34,4.799697227,6.755223751
35,5.668442057308398,6.914421558380127
36,4.855551843643188,6.756814956665039
37,5.149324247837066,6.8057026863098145
38,5.001689186096192,7.257152466063804
39,5.557836759090423,7.488240718841553
