epoch,loss,val_loss
0,17.245779994748673,10.311692678881258
2,9.83812749850675,8.377776938778924
3,8.819831641814993,8.120362093954375
3,8.306812568880478,7.6057263884462705
4,7.9144688636251965,7.545174838683037
5,7.482044551057635,6.997823244026998
6,7.20594153254287,6.918483801352962
7,7.222365140015224,6.863296925314802
8,7.168822627731516,6.837298288961016
9,6.950979547680549,6.732318770744112
10,6.914861925592962,6.774878265044121
11,6.8298793060974505,6.662966346238128
12,6.767099662973911,6.636156231675381
13,6.760308602171124,6.566930514550492
14,6.559462667861075,6.5556901685491065
15,6.567246669193484,6.49165838980392
16,6.467650871639011,6.4477860315043936
17,6.365066920586352,6.482750400095903
18,6.418067382716533,6.421575791908033
19,6.417389331673676,6.398688855378524
20,6.271078932660181,6.337607946006362
21,6.267596841160255,6.357599199996164
22,6.141085398572046,6.314053418608051
23,6.231684672157719,6.323012845789491
24,6.177406877241794,6.291926558623986
25,6.054105656056464,6.259351785003903
26,6.080859091896681,6.202146852440514
27,6.031275013857668,6.2771770285052275
28,5.847908352905849,6.298582604751285
29,6.050526143327544,6.212501956854256
30,5.8385173905570555,6.3082689579296485
31,5.804805157619453,6.194275328293148
32,5.82666540025915,6.198685682495278
33,5.846244018482712,6.247118086054705
34,5.836463491571775,6.208225580072215
35,5.848342350294005,6.148031219663356
36,5.779243123984035,6.212493832403492
37,5.68275343457108,6.174242328749344
38,5.679935349758316,6.185761500095976
39,5.664824859451198,6.1851213879893105
40,5.569452520563632,6.193518940167936
41,5.588501259066024,6.276721415940638
