epoch,acc,class_loss,loc_loss,loss,val_acc,val_class_loss,val_loc_loss,val_loss
0,0.43490476697683333,2.912407422661781,1.796547565460205,5.887746186256408,0.429308146238327,2.46972393989563,2.7252793312072754,6.373780727386475
1,0.41166424602270124,0.7403982852399349,1.388527274131775,3.307702181339264,0.4072413146495819,2.0816807746887207,2.456739902496338,5.717189788818359
2,0.3924368691444397,0.5019258096814155,1.5395492893457412,3.220241016149521,0.3728097677230835,1.659487009048462,2.5049688816070557,5.3432135581970215
3,0.37204442024230955,0.5512905798852443,1.789492871761322,3.5195340800285337,0.3678460121154785,1.3882935047149658,2.430640459060669,4.997681140899658
4,0.3711246719956398,0.5024864342808724,1.7951960372924805,3.47642529964447,0.35610756278038025,1.3335758447647095,2.6379542350769043,5.150264739990234
5,0.36513917714357375,1.0385805931687355,1.8596953779459,4.076998307704925,0.34295907616615295,1.3464038372039795,2.4285950660705566,4.953707695007324
6,0.37289810329675677,0.8133544397354125,1.1498200637102127,3.1418859791755676,0.34848833084106445,1.1721067428588867,2.4279515743255615,4.77876615524292
7,0.37327058494091037,0.5882500261068344,1.6367200434207916,3.4036771774291994,0.3609747290611267,1.0355113744735718,2.2324676513671875,4.446685314178467
8,0.3804392128563588,0.29329130994270125,0.9900411437913085,2.4620392211396833,0.35333043336868286,1.0177748203277588,2.3817532062530518,4.5782341957092285
9,0.3587353628230717,0.5733750475305137,1.6240584924535844,3.376134536108081,0.33594465255737305,0.9478651881217957,2.4708502292633057,4.597411632537842
10,0.34403909504413605,0.7194147971272469,1.5252681189775468,3.4233692479133606,0.3327130079269409,0.9565683007240295,2.347405195236206,4.482651233673096
11,0.33432661384344103,0.28264169961214064,3.284567463696003,4.745881052017212,0.3178968131542206,0.959032416343689,2.288365602493286,4.426061153411865
12,0.3189345946907997,0.3451484304666519,1.9902754646539689,3.514084589481354,0.28901955485343933,0.9679291844367981,2.4300570487976074,4.576644420623779
13,0.31450755923986434,0.29832663491368294,1.5428382885456084,3.0198214983940126,0.28958141803741455,0.9605985879898071,2.455659866333008,4.594910144805908
14,0.3024280646443367,0.326787943392992,1.4828299939632417,2.9882601583004,0.3013341724872589,0.8438682556152344,2.5601704120635986,4.58266544342041
15,0.30758907586336137,0.2862672084569931,1.4113182121515273,2.876206604242325,0.28085634112358093,0.9051363468170166,2.5319507122039795,4.615704536437988
16,0.31352643251419066,0.4011752590537071,1.273017976284027,2.8528073632717135,0.29241225123405457,0.9530547857284546,2.3501954078674316,4.481854438781738
17,0.31088231850889814,0.40699804192394035,0.8594528059963857,2.445046464178749,0.28312528133392334,1.2031010389328003,2.4739317893981934,4.855620384216309
18,0.31519388903158574,0.38695155959031463,1.0694754011284522,2.635006085174119,0.295593798160553,1.0416722297668457,2.1656460762023926,4.385898113250732
