epoch,loss,val_loss
0,22.582705249786375,16.065778732299805
1,9.306472849845886,10.776606559753418
2,7.573505544662476,7.837218761444092
3,11.499680094718933,7.363014221191406
4,9.935278925895691,7.621306896209717
5,6.721517162322998,7.8341827392578125
6,7.904326906204224,7.337921619415283
7,6.608007078170776,7.097972869873047
8,6.581584658622742,6.729596138000488
9,7.114586763381958,7.013614177703857
10,6.394668850898743,7.226221561431885
11,5.8388953161239625,6.460275650024414
12,6.914430465698242,6.749281406402588
13,6.736048908233642,6.890914440155029
14,6.533440393209458,6.409739017486572
15,5.745288782119751,6.535050392150879
16,6.915898542404175,6.902026176452637
17,5.724125871658325,6.597625255584717
18,5.805081005096436,6.753541469573975
19,7.9192706823349,6.237091064453125
20,5.9449775648117065,6.683413028717041
