epoch,acc,class_loss,loc_loss,loss,val_acc,val_class_loss,val_loc_loss,val_loss
0,0.004880933638196439,5.88508412361145,0.7425907186046242,7.873977680206298,0.007397360168397427,5.6827497482299805,2.0094692707061768,8.900591850280762
1,0.009639902054332197,5.443109126091003,0.8003580781072378,7.578315858840942,0.013531407341361046,5.553291320800781,1.9591028690338135,8.719295501708984
2,0.014009569687768817,5.295817174911499,2.8497041308879854,9.538538746833801,0.016433807089924812,5.480239391326904,2.0349349975585938,8.720888137817383
3,0.01638506354764104,5.19450539112091,1.5057755922153593,8.09135175704956,0.020567309111356735,5.418381690979004,1.967289686203003,8.58864688873291
4,0.01988071894273162,4.978932695388794,0.47913743067532777,6.977862763404846,0.021433377638459206,5.334869861602783,1.7465157508850098,8.281501770019531
5,0.020166413746774196,5.050506978034973,0.9174529020860791,7.366314458847046,0.018348459154367447,5.282158851623535,2.024324417114258,8.50573444366455
6,0.021707154735922815,5.093986592292786,0.38379790164530275,6.754703578948974,0.022979414090514183,5.220152854919434,1.6794825792312622,8.09560489654541
7,0.02170425595715642,4.970244121551514,0.7460429730545729,7.012518939971923,0.022471226751804352,5.158097267150879,1.8160076141357422,8.166727066040039
8,0.024012560402943722,4.763021478515771,0.3119633506635451,6.500790063027822,0.023834746330976486,5.070334434509277,1.756473422050476,8.016345977783203
9,0.022600863380260947,4.728298442398988,0.5057591752059226,6.591133146924993,0.026565363630652428,5.009383201599121,1.6770923137664795,7.873350620269775
10,0.024934508111327885,4.608089318275452,0.7335876920167357,6.679263072013855,0.025888971984386444,4.957145690917969,1.7125060558319092,7.851296901702881
11,0.03240548415109515,4.371546630859375,0.5315711147710681,6.3567669439315795,0.034775108098983765,4.881555080413818,1.6460545063018799,7.701948165893555
12,0.035623998045921326,4.551255006790161,0.5645051434263587,6.362509655952453,0.039173442870378494,4.790682792663574,1.605217456817627,7.568387985229492
13,0.03839365981519222,4.50345290184021,0.4760113242268562,6.215983753204346,0.043797239661216736,4.66712760925293,1.6642082929611206,7.508299827575684
14,0.04519783537834883,4.2542699790000915,0.7476244394481182,6.288732089996338,0.05314861983060837,4.56715202331543,1.5923357009887695,7.334542274475098
15,0.0635041369497776,4.121732461452484,0.5825487434118987,6.018140411376953,0.06150509789586067,4.448698043823242,1.6844736337661743,7.311139106750488
16,0.08940080307424068,3.99407066822052,0.5211999703850597,5.8129928064346315,0.08951986581087112,4.339847564697266,1.6492207050323486,7.164486408233643
17,0.1163125190453194,3.7572035137871573,0.38703613239253654,5.504103620190791,0.11923099309206009,4.158509254455566,1.4822365045547485,6.822100639343262
18,0.14467296969894344,3.5476790719453777,0.5817568003709453,5.551714464717408,0.14703819155693054,3.998627185821533,1.5140584707260132,6.695985317230225
19,0.19704728305339814,3.3985294699668884,0.6699405452609062,5.45321135520935,0.16419848799705505,3.9451887607574463,1.5205695629119873,6.642945289611816
20,0.22220976024866104,3.097270305156708,0.5060084635205567,5.230431709289551,0.23337651789188385,3.79072904586792,1.6046326160430908,6.579546928405762
21,0.2681799349188805,3.5220599961280823,0.5782133534923196,5.31760404586792,0.2873053252696991,3.6446285247802734,1.7982814311981201,6.64095401763916
22,0.3791900473833084,3.0504185366630554,0.3947834697365761,4.819768180847168,0.3774121105670929,3.6181604862213135,1.8131331205368042,6.630092620849609
23,0.43726061522960663,2.7375665879249573,0.6616187877953053,4.913432412147522,0.3878156542778015,3.6379828453063965,1.9654020071029663,6.795599460601807
24,0.44508696496486666,2.7652893257141113,0.4254544113576412,4.671169881820679,0.35785043239593506,3.655461311340332,1.8954898118972778,6.751627445220947
25,0.39613794952631,3.04729786157608,0.45381518561393025,4.807599983215332,0.35532739758491516,3.536682605743408,1.7708845138549805,6.5164384841918945
26,0.3926609587847202,2.9699809773525914,0.5000401926987303,4.801697636895441,0.26694199442863464,3.3927173614501953,1.6948397159576416,6.290643215179443
27,0.32682113483027864,2.7850700184473194,0.5028395607584712,4.785314685483143,0.2498103231191635,3.390214443206787,1.8288135528564453,6.43178129196167
28,0.3588250821828842,2.97904545545578,2.115002636387944,6.406198644638062,0.3263248801231384,3.3819072246551514,1.6823008060455322,6.279689311981201
29,0.3801337757706642,2.581672339439392,0.3938808937557042,4.470383048057556,0.33147117495536804,3.427570343017578,1.978157639503479,6.629034996032715
30,0.40551334142684936,2.2773946738243103,0.5065101294219494,4.419763998985291,0.33420535922050476,3.427935838699341,1.8283300399780273,6.460418701171875
31,0.37099715977907183,2.3405559492111205,0.35300634102895856,4.28864098072052,0.2966066002845764,3.457491874694824,1.800462245941162,6.446280479431152
32,0.3623560965061188,2.5771390175819398,0.5092730330303311,4.506711831092835,0.3110792338848114,3.408508777618408,1.786933183670044,6.387609481811523
33,0.39857496052980423,2.74297869682312,0.5357257162034511,4.580127732753754,0.35088610649108887,3.4017553329467773,1.9396462440490723,6.538033485412598
34,0.42705937832593915,2.6613149213790894,0.4940364028140902,4.554415028095246,0.4139229357242584,3.2855629920959473,2.03987717628479,6.519632816314697
35,0.5149641533004647,2.6855166070183096,0.49573955695468835,4.53777946966026,0.3946225047111511,3.2487058639526367,2.0699825286865234,6.53713846206665
36,0.4925827739485482,2.4760895625867723,0.2901568389836067,4.278438048379232,0.45680758357048035,3.271584987640381,2.129852771759033,6.609448432922363
37,0.5086678326129913,2.6015536093711855,0.45409874447155746,4.422853181362152,0.49409499764442444,3.4016120433807373,2.0093607902526855,6.637973785400391
38,0.5430150574445725,2.4030873727798463,0.3809088589530438,4.295403146743775,0.46827760338783264,3.2846016883850098,2.0579464435577393,6.559084892272949
39,0.43778236776590346,2.483772933483124,0.5970073296688497,4.482574939727783,0.3950376510620117,3.3227005004882812,1.8497593402862549,6.385079383850098
40,0.420256561934948,2.5544745230674746,0.4586299149133265,4.331769051551819,0.3601873815059662,3.3041722774505615,1.857534646987915,6.383333206176758
41,0.43879255145788193,2.60900098323822,0.5196215207874775,4.465209405422211,0.3787577450275421,3.284170150756836,1.8606398105621338,6.359844207763672
42,0.4395453494787216,2.585716540813446,0.47782874416559934,4.455580458641053,0.38134878873825073,3.226996660232544,1.9687358140945435,6.429408073425293
43,0.4042767262458801,2.630943088531494,0.4389570960775018,4.374626734256744,0.3955172002315521,3.166342258453369,1.8760908842086792,6.266735553741455
44,0.4741721207243239,2.4026698814660357,0.48048963172620013,4.380025909121009,0.4339068830013275,3.276644706726074,2.086312770843506,6.594087600708008
45,0.47710978887335387,2.4434725731264386,0.35078360037201417,4.219646796448195,0.4009605348110199,3.3041458129882812,1.9640846252441406,6.509655952453613
46,0.47374194860458374,2.355879442691803,0.3912578391470015,4.193864133358002,0.4570043981075287,3.2882285118103027,1.969988226890564,6.499934196472168
47,0.5082779568433762,2.5590687203407287,0.31044503396376966,4.167471759319305,0.4297053813934326,3.1676583290100098,1.6542434692382812,6.039651870727539
48,0.5282027322053909,2.104570280313492,0.36657103793695567,4.025082359313965,0.43862372636795044,3.204453706741333,2.1441240310668945,6.560638427734375
49,0.526302894949913,2.2421043765544892,0.42438913743942974,4.111928143501282,0.43829092383384705,3.1856606006622314,1.9509209394454956,6.371854305267334
