epoch,loss,val_loss
0,18.827030687332154,19.8753604888916
1,13.312140197753907,11.714479446411133
2,10.259277658462524,11.961750984191895
3,9.937692632675171,10.25507640838623
4,8.366972756385803,8.667350769042969
5,8.03689661026001,8.950995445251465
6,9.487700371742248,10.18111801147461
7,7.728458561897278,9.570085525512695
8,6.812276186943055,10.113364219665527
9,7.602965502738953,10.78991985321045
10,9.944411430358887,10.999040603637695
11,6.905194959640503,10.655845642089844
12,7.37066752910614,10.673601150512695
13,7.91741512298584,10.665162086486816
14,7.675394721031189,10.445648193359375
15,6.768801956176758,11.256023406982422
16,7.715637283325195,11.136330604553223
17,6.410426278114318,10.319318771362305
18,6.675458250045776,9.654709815979004
19,7.217882056236267,10.373248100280762
20,8.795649757385254,11.088460922241211
21,6.7489118576049805,11.65764045715332
22,6.4607334804534915,11.099773406982422
23,7.0171395206451415,11.251540184020996
24,6.548910212516785,11.363722801208496
25,8.586214327812195,11.811433792114258
26,7.458295164108276,11.21014404296875
27,7.619187293052673,10.901130676269531
28,6.719258275032043,10.314995765686035
29,6.599466323852539,10.167983055114746
30,7.5208989524841305,10.59140396118164
31,7.779744520187378,10.509045600891113
32,7.398059096336365,10.498873710632324
33,7.595876441001892,10.792996406555176
34,8.61257779598236,10.696676254272461
35,7.35245714187622,10.442564964294434
36,7.79685037612915,10.660070419311523
37,8.216377091407775,10.207021713256836
38,7.926865515708923,9.845337867736816
39,7.836047749519349,10.114916801452637
40,6.553622512817383,10.213921546936035
41,7.057284941673279,10.666979789733887
42,7.642607979774475,10.478426933288574
43,7.546036005020142,10.724696159362793
44,7.386601963043213,11.009441375732422
45,9.61180006980896,11.144535064697266
46,7.752973747253418,11.215126037597656
47,7.883629336357116,11.165155410766602
48,8.028925175666808,11.249443054199219
49,7.353090209960937,10.946568489074707
50,8.214019885063172,11.668180465698242
51,8.288804195531887,11.284799575805664
52,7.607258986558089,11.370253562927246
53,6.8325714492797855,11.706596374511719
54,7.134306845664978,11.992599487304688
55,7.170328617095947,11.677372932434082
56,7.337435173988342,11.749094009399414
57,7.297682118415833,12.199787139892578
58,7.474774932861328,11.367920875549316
59,7.59095757484436,11.260176658630371
60,7.1598179912567135,11.39657974243164
61,6.460601010322571,11.40427303314209
62,6.317708430290222,10.89673137664795
63,6.372158074378968,10.67455768585205
64,7.804588351249695,11.599421501159668
65,9.071258020401,12.254873275756836
66,7.736131429672241,11.735459327697754
67,7.343280348777771,11.596017837524414
68,9.217814688682557,11.634940147399902
69,6.977196660041809,10.265801429748535
70,8.897523283958435,11.20514965057373
71,7.301929864883423,11.808443069458008
72,7.436074857711792,11.727620124816895
73,7.734047145843506,10.993474006652832
74,7.22690486907959,12.4945707321167
75,7.190479679107666,12.650117874145508
76,7.302715001106262,11.814475059509277
77,6.503508234024048,12.253093719482422
78,6.438635931015015,11.936271667480469
79,9.745443601608276,11.39557933807373
80,6.887448568344116,12.111685752868652
81,6.643753290176392,11.791751861572266
82,7.126889252662659,11.42492961883545
83,6.870386862754822,11.425602912902832
84,8.801593446731568,11.996779441833496
85,7.142431979179382,12.028788566589355
86,7.191072545051575,11.481829643249512
87,7.897517299652099,12.11087703704834
88,7.068239674568177,11.51507568359375
89,7.1159959983825685,11.539002418518066
90,6.868831381797791,12.353255271911621
91,7.116667094230652,12.025335311889648
92,7.495957374572754,12.318714141845703
93,6.8429731750488285,11.46328067779541
94,9.035252571105957,11.365077018737793
95,10.146751828193665,11.371180534362793
96,7.556984024047852,11.985750198364258
97,7.555958094596863,13.149543762207031
98,7.332562780380249,12.328803062438965
99,7.612753834724426,12.555577278137207
